ProjectID,ProjectType,ProjectLocation,ContractorCategory,ConstructionPhase,ProjectBudgetMillion,EstimatedDurationDays,WorkersAssigned,EquipmentUtilization,MaterialDelayDays,SupplierIssues,WeatherDisruptionDays,SafetyIncidents,InspectionFailures,ChangeRequests,CostOverrunPercent,ScheduleVarianceDays,QualityScore,SiteProductivityScore,ProjectDelayed
PRJ_110025,Residential,Rural,Medium,Foundation,66.68,232,227,96.4,8,0,8,4,0,2,17.71,-15.0,84.03,97.05,Yes
PRJ_123882,Bridge Construction,Urban,Medium,Planning,97.66,1482,217,86.25,5,2,5,4,2,3,7.69,10.01,90.43,58.7,Yes
PRJ_117814,Infrastructure,Semi-Urban,Large,Planning,192.93,1210,683,70.23,6,1,4,2,2,2,11.4,26.84,81.39,81.17,No
PRJ_108896,Infrastructure,Urban,Medium,Structural,148.37,1155,359,73.81,7,1,4,1,2,3,6.63,19.33,79.82,90.75,No
PRJ_103361,Road Construction,Urban,Large,Inspection,18.7,1166,626,56.91,5,0,7,3,3,2,1.49,29.49,81.39,85.14,No
PRJ_121614,Road Construction,Urban,Large,Planning,113.43,1433,400,75.74,9,3,6,2,1,1,6.04,27.18,76.66,72.77,No
PRJ_130556,Commercial,Semi-Urban,Medium,Finishing,232.59,660,660,100.0,2,4,7,0,2,4,0.0,15.19,73.5,92.07,No
PRJ_116816,Residential,Urban,Large,Inspection,172.31,903,405,83.72,6,6,4,1,1,1,0.0,39.21,77.33,75.91,Yes
PRJ_125676,Bridge Construction,Urban,Medium,Finishing,23.62,458,225,58.85,8,2,0,1,0,1,3.61,11.37,85.23,62.78,Yes
PRJ_119204,Bridge Construction,Urban,Large,Planning,5.0,1310,551,55.69,7,2,4,0,2,3,2.65,31.93,74.94,53.76,Yes
PRJ_104813,Residential,Rural,Medium,Inspection,217.07,85,239,49.58,1,1,6,1,1,1,4.04,17.55,93.0,74.91,No
PRJ_127608,Road Construction,Urban,Medium,Structural,155.1,448,127,68.08,10,2,5,3,1,1,0.0,17.85,86.75,60.23,Yes
PRJ_102315,Industrial,Urban,Medium,Inspection,176.15,1169,300,61.53,5,1,6,3,3,1,14.19,-3.48,88.03,81.07,Yes
PRJ_103273,Bridge Construction,Rural,Large,Finishing,187.28,655,497,59.47,5,1,2,0,1,2,11.38,51.11,100.0,76.39,No
PRJ_116779,Industrial,Urban,Medium,Inspection,60.46,341,278,65.6,5,2,2,1,1,2,20.99,5.19,86.68,78.82,Yes
PRJ_115697,Bridge Construction,Urban,Medium,Finishing,133.71,1326,793,54.06,6,2,4,1,3,3,7.47,45.94,88.29,56.36,Yes
PRJ_127345,Road Construction,Urban,Small,Inspection,213.29,623,177,64.19,5,2,7,1,2,1,13.34,59.95,95.09,67.27,Yes
PRJ_124479,Road Construction,Semi-Urban,Small,Inspection,180.55,193,710,81.41,3,3,5,2,2,4,12.78,11.17,80.5,75.7,No
PRJ_128208,Infrastructure,Semi-Urban,Medium,Planning,122.88,1498,757,58.06,7,4,5,3,2,6,8.18,-6.3,78.39,62.87,Yes
PRJ_131200,Industrial,Semi-Urban,Large,Inspection,153.95,525,249,64.13,4,1,8,1,1,2,1.24,-2.13,95.73,70.47,Yes
PRJ_120827,Industrial,Rural,Medium,Inspection,105.95,565,98,67.76,6,0,7,0,2,2,4.38,6.57,75.85,71.7,Yes
PRJ_114650,Industrial,Rural,Small,Foundation,59.71,1387,577,48.72,2,1,3,0,1,2,19.94,-1.53,88.87,83.4,No
PRJ_127945,Road Construction,Urban,Small,Inspection,138.36,1106,177,73.97,3,0,14,2,4,6,14.02,9.62,65.82,61.33,Yes
PRJ_111244,Residential,Urban,Medium,Planning,125.86,371,234,56.72,9,1,6,1,3,5,20.86,1.52,88.8,79.18,Yes
PRJ_114381,Bridge Construction,Urban,Medium,Planning,158.06,524,389,59.57,8,1,6,3,1,0,8.21,19.48,68.9,66.12,No
PRJ_123208,Commercial,Rural,Small,Inspection,130.18,1080,550,87.16,4,3,3,1,0,3,24.15,20.76,,86.54,No
PRJ_100243,Residential,Semi-Urban,Medium,Inspection,160.11,1143,546,53.44,12,1,12,4,6,5,12.33,-18.08,82.86,85.22,Yes
PRJ_124633,Infrastructure,Rural,Medium,Finishing,130.49,456,258,92.91,4,1,7,0,1,4,11.36,1.26,75.45,71.06,No
PRJ_109275,Industrial,Semi-Urban,Large,Foundation,25.8,1408,568,44.45,15,2,2,0,2,1,17.96,23.27,86.79,58.61,Yes
PRJ_108712,Industrial,Urban,Small,Finishing,200.8,254,17,70.86,7,1,5,4,2,1,7.52,17.01,79.03,51.29,Yes
PRJ_127172,Residential,Rural,Medium,Structural,243.97,244,796,47.0,3,3,0,2,1,4,3.1,12.8,85.64,74.86,Yes
PRJ_118897,Bridge Construction,Urban,Large,Inspection,128.57,1180,682,86.53,4,2,6,3,2,1,11.33,-3.34,61.7,62.58,Yes
PRJ_105066,Residential,Urban,Medium,Structural,62.86,734,655,69.14,6,4,6,2,2,1,4.77,12.06,75.75,53.98,Yes
PRJ_126327,Infrastructure,Rural,Large,Foundation,106.18,263,442,68.85,7,2,7,0,0,2,14.54,-17.25,76.46,58.79,No
PRJ_116121,Commercial,Semi-Urban,Small,Structural,33.9,933,170,39.26,4,2,5,3,2,2,5.09,20.89,75.74,,Yes
PRJ_129408,Industrial,Urban,Large,Foundation,137.08,214,90,80.09,8,2,6,1,1,5,26.03,29.11,79.52,66.74,Yes
PRJ_110895,Road Construction,Semi-Urban,Small,Planning,129.32,1381,126,50.81,1,4,6,2,2,2,23.12,-2.08,90.09,84.58,Yes
PRJ_119462,Road Construction,Urban,Large,Inspection,162.18,402,392,73.31,7,1,5,1,1,3,21.31,24.97,67.64,88.94,Yes
PRJ_104719,Infrastructure,Semi-Urban,Small,Finishing,159.13,1259,615,65.9,5,1,4,0,0,5,10.02,-19.65,75.78,67.65,No
PRJ_130367,Commercial,Semi-Urban,Medium,Planning,132.93,358,227,47.67,10,1,4,0,4,1,0.0,-25.07,71.41,82.46,No
PRJ_125011,Bridge Construction,Semi-Urban,Large,Finishing,48.69,899,389,57.41,9,0,2,0,3,4,0.0,-2.58,82.95,78.75,No
PRJ_107816,Commercial,Semi-Urban,Small,Finishing,,584,115,63.6,9,1,6,0,3,2,3.71,-1.17,81.78,81.36,No
PRJ_103674,Road Construction,Rural,Large,Inspection,188.85,561,483,62.46,7,1,6,2,2,4,5.76,-27.86,89.19,72.21,Yes
PRJ_131571,Infrastructure,Urban,Medium,Finishing,150.09,323,338,62.1,5,1,3,1,2,1,20.1,3.3,73.06,96.65,Yes
PRJ_100952,Road Construction,Urban,Medium,Inspection,151.83,95,254,59.62,8,3,3,0,5,3,14.17,-0.98,88.76,82.28,Yes
PRJ_122392,Infrastructure,Rural,Medium,Planning,78.19,818,81,61.31,5,1,3,0,1,9,11.29,21.6,73.26,,Yes
PRJ_120632,Bridge Construction,Semi-Urban,Small,Inspection,119.23,1068,546,56.04,3,2,3,2,1,3,15.67,45.96,88.78,79.1,No
PRJ_114402,Residential,Semi-Urban,Medium,Structural,110.09,440,695,81.05,8,3,7,2,2,1,12.54,24.58,75.05,,Yes
PRJ_109321,Bridge Construction,Urban,Small,Planning,208.74,112,87,95.33,6,1,6,0,0,2,0.0,-18.61,76.98,62.11,No
PRJ_112264,Infrastructure,Rural,Small,Planning,78.53,563,225,67.69,4,2,6,1,4,4,32.63,1.38,73.13,58.23,Yes
PRJ_102588,Road Construction,Urban,Large,Foundation,82.92,1339,740,69.77,6,3,8,1,2,5,10.86,39.25,88.47,84.2,Yes
PRJ_114116,Residential,Urban,Medium,Finishing,177.45,1150,612,93.17,4,0,10,0,2,3,11.82,32.98,86.82,54.51,Yes
PRJ_109497,Residential,Urban,Small,Structural,123.9,1468,175,68.5,5,2,5,0,1,6,10.41,34.52,77.8,98.4,Yes
PRJ_121344,Bridge Construction,urban,Small,Structural,37.12,687,280,62.35,8,5,4,0,1,0,14.92,-0.44,93.45,73.52,Yes
PRJ_113955,Road Construction,Urban,Medium,Foundation,181.13,397,506,69.2,10,1,5,3,1,2,13.54,-46.11,85.55,78.55,Yes
PRJ_106721,Bridge Construction,Semi-Urban,Large,Finishing,40.29,887,587,54.65,2,2,9,2,3,2,17.76,35.32,80.09,84.77,Yes
PRJ_108695,Bridge Construction,Urban,Medium,Planning,89.57,779,401,80.87,10,4,2,3,2,7,30.5,12.63,85.23,91.75,Yes
PRJ_107377,Residential,Urban,Small,Finishing,178.01,941,517,72.1,2,2,3,0,1,1,9.22,29.01,100.0,83.91,No
PRJ_100947,Infrastructure,Rural,Large,Inspection,,1119,55,80.49,6,0,9,1,1,9,12.64,-9.43,81.12,60.45,Yes
PRJ_116919,Bridge Construction,Rural,Medium,Planning,152.49,928,328,61.59,5,3,2,0,1,3,4.3,-5.06,97.57,59.64,Yes
PRJ_128046,Industrial,Semi-Urban,Medium,Inspection,115.14,526,555,80.69,7,1,0,1,1,3,0.0,-16.15,77.19,81.61,No
PRJ_111807,Road Construction,Urban,Medium,Finishing,176.59,78,589,58.83,6,2,5,0,1,3,17.05,-3.39,78.01,59.38,No
PRJ_115956,Residential,Urban,Medium,Planning,152.02,1018,145,56.13,8,0,4,1,2,7,0.0,17.46,69.01,56.37,Yes
PRJ_121742,Infrastructure,Urban,Medium,Inspection,136.32,631,257,58.41,9,2,7,1,1,1,16.26,-5.68,63.1,73.72,Yes
PRJ_119706,Infrastructure,Urban,Small,Structural,171.54,1269,304,69.32,6,0,3,0,1,5,9.01,11.81,88.96,78.68,No
PRJ_100957,Infrastructure,Urban,Small,Planning,226.71,1382,375,42.81,5,2,4,0,4,6,17.25,6.78,93.32,65.18,Yes
PRJ_111523,Industrial,Semi-Urban,Medium,Finishing,39.95,323,420,74.56,3,1,6,1,1,3,0.0,19.88,74.44,87.35,Yes
PRJ_114822,Road Construction,Urban,Small,Planning,130.42,1189,674,54.88,7,2,2,1,3,7,4.86,-9.28,74.83,69.11,Yes
PRJ_117429,Commercial,Urban,Small,Finishing,79.63,427,273,86.61,5,5,8,0,4,3,13.26,30.55,91.28,,Yes
PRJ_128548,Bridge Construction,Urban,Large,Finishing,67.1,457,570,89.93,6,1,5,1,1,3,0.0,14.57,88.87,84.2,No
PRJ_116853,Industrial,Rural,Small,Inspection,115.63,454,488,78.41,8,1,4,0,1,1,6.93,39.31,71.26,81.17,No
PRJ_116602,Road Construction,Urban,Medium,Finishing,149.32,1191,246,,4,2,8,2,4,2,0.0,3.67,,79.23,Yes
PRJ_108476,Industrial,Rural,Small,Inspection,203.11,405,61,71.73,7,0,7,0,3,1,0.0,8.73,91.3,64.04,Yes
PRJ_116859,Bridge Construction,Rural,Small,Inspection,198.87,296,397,52.87,5,2,6,0,2,2,12.73,-12.57,86.62,60.28,No
PRJ_106861,Commercial,Urban,Medium,Inspection,198.95,368,456,74.73,3,1,7,1,3,2,2.8,29.36,73.29,69.78,No
PRJ_129791,Road Construction,Urban,Medium,Structural,56.44,671,155,100.0,9,3,6,0,2,5,28.51,6.85,63.32,65.79,Yes
PRJ_101501,Commercial,Semi-Urban,Small,Structural,16.16,528,458,85.96,4,3,2,1,2,1,15.51,13.37,75.49,83.26,Yes
PRJ_101015,Bridge Construction,Urban,Large,Planning,206.32,495,196,67.27,5,0,6,2,2,4,18.1,19.62,93.51,73.89,Yes
PRJ_111574,Infrastructure,Semi-Urban,Large,Planning,45.72,1278,447,85.26,2,1,5,1,0,3,23.23,11.94,83.49,78.73,No
PRJ_105808,Infrastructure,Semi-Urban,Small,Structural,227.79,1196,734,63.35,3,2,2,1,0,3,11.22,20.41,72.34,72.15,No
PRJ_119095,Road Construction,Rural,Small,Foundation,5.0,1296,637,76.63,6,5,3,1,0,3,0.0,-8.55,68.91,68.78,Yes
PRJ_101949,Commercial,Urban,Medium,Inspection,180.85,1473,69,82.93,6,2,2,2,3,1,0.0,45.28,79.75,52.32,Yes
PRJ_119135,Road Construction,Urban,Medium,Inspection,92.44,107,192,58.81,7,2,6,2,1,1,10.78,-1.98,86.2,84.85,No
PRJ_123504,Residential,urban,Small,Structural,126.68,1221,769,68.36,3,0,4,3,0,5,0.0,11.14,71.32,84.66,No
PRJ_101478,Commercial,Rural,Large,Foundation,131.84,319,338,,9,3,6,1,3,1,7.95,-16.98,87.99,53.0,Yes
PRJ_121428,Industrial,Semi-Urban,Medium,Planning,132.28,1122,268,82.46,6,1,4,1,2,1,18.28,32.36,73.18,70.75,Yes
PRJ_115084,Road Construction,Urban,Medium,Finishing,92.31,342,632,60.9,8,0,4,1,2,4,14.08,16.9,70.12,85.0,No
PRJ_122182,Road Construction,Semi-Urban,Medium,Finishing,184.05,100,129,100.0,8,4,9,0,1,2,20.51,0.73,79.18,91.04,Yes
PRJ_119269,Residential,Semi-Urban,Small,Finishing,102.32,61,524,83.17,0,2,3,2,2,4,20.92,-13.4,92.41,95.98,No
PRJ_113355,Industrial,Urban,Small,Inspection,140.95,1420,343,70.07,7,3,7,1,0,2,22.77,1.98,89.34,63.47,No
PRJ_101294,Infrastructure,Urban,Small,Finishing,138.16,1296,67,54.94,8,0,5,3,0,6,2.88,10.09,77.17,88.21,No
PRJ_103399,Road Construction,urban,Large,Foundation,112.75,1334,580,73.35,6,1,11,1,2,6,10.5,-24.82,88.07,100.0,Yes
PRJ_119901,Commercial,Urban,Large,Finishing,133.49,1125,428,66.33,6,1,7,0,3,2,21.48,16.26,83.62,67.87,No
PRJ_106280,Commercial,Rural,Small,Inspection,98.16,907,283,40.27,8,1,4,1,1,1,9.13,-21.54,77.96,84.63,Yes
PRJ_114947,Road Construction,Semi-Urban,Small,Planning,134.52,124,584,92.74,1,1,3,1,0,2,21.6,-11.33,91.71,83.81,No
PRJ_102619,Residential,Urban,Medium,Planning,111.66,1078,77,78.79,4,5,6,0,3,1,3.61,11.85,,65.24,No
PRJ_100739,Industrial,Semi-Urban,Large,Planning,153.09,1060,316,49.03,3,4,9,1,1,4,0.0,12.06,95.56,,Yes
PRJ_116068,commercial,Urban,Medium,Structural,62.52,860,454,60.14,8,3,3,0,1,4,0.0,11.78,75.53,71.8,Yes
PRJ_120363,Commercial,Semi-Urban,Medium,Planning,118.27,1129,200,64.07,6,1,7,0,1,5,20.4,36.26,65.72,66.61,Yes
PRJ_128302,Bridge Construction,Urban,Small,Inspection,48.21,782,177,71.69,6,0,6,2,1,3,0.46,19.79,94.69,76.63,No
PRJ_127004,Road Construction,Semi-Urban,Small,Structural,102.89,402,316,76.82,11,0,7,3,0,6,16.87,-1.07,63.77,91.01,Yes
PRJ_131973,Infrastructure,Rural,Small,Inspection,109.22,1398,798,,8,2,9,3,2,1,0.0,52.78,94.47,65.8,Yes
PRJ_125753,Commercial,Urban,Small,Inspection,118.25,91,677,80.75,6,2,5,2,3,1,0.0,30.47,81.74,78.12,Yes
PRJ_102113,Industrial,Semi-Urban,Small,Inspection,16.35,207,387,100.0,6,2,1,1,1,1,7.59,17.44,98.12,52.18,Yes
PRJ_109114,Industrial,Semi-Urban,Small,Inspection,55.95,88,357,51.13,10,1,4,2,3,4,26.75,17.73,90.57,68.87,Yes
PRJ_100753,Road Construction,Urban,Medium,Planning,131.79,877,410,58.24,9,1,8,0,1,3,3.35,-2.56,86.3,60.35,Yes
PRJ_110371,Commercial,Semi-Urban,Large,Foundation,123.33,1318,25,82.52,8,2,3,1,3,7,0.0,10.13,87.98,87.36,Yes
PRJ_101420,Road Construction,Rural,Small,Structural,112.39,1144,315,52.91,8,7,5,0,0,1,27.26,23.66,80.96,65.84,No
PRJ_113026,Infrastructure,Urban,Large,Foundation,92.2,1246,177,72.2,9,4,4,1,3,1,1.81,-36.92,84.87,73.6,Yes
PRJ_120810,Infrastructure,Rural,Small,Planning,48.39,446,319,21.19,4,3,2,1,1,4,7.74,29.14,85.23,83.12,Yes
PRJ_116291,Residential,Urban,Large,Foundation,69.2,209,116,55.2,5,1,3,1,1,4,14.08,13.4,98.76,89.97,Yes
PRJ_115906,Commercial,Semi-Urban,Medium,Finishing,136.31,1009,142,,13,0,8,2,1,2,16.87,3.81,,65.44,No
PRJ_113179,Infrastructure,Semi-Urban,Large,Structural,109.68,76,180,76.04,2,0,9,1,2,3,29.01,28.08,90.77,52.02,Yes
PRJ_117138,Road Construction,Urban,Small,Structural,94.68,973,496,77.99,6,1,7,0,2,3,0.0,21.56,83.99,81.13,No
PRJ_118829,Infrastructure,Urban,Medium,Foundation,254.28,708,503,48.17,5,1,5,0,0,0,18.38,-7.98,66.49,90.76,No
PRJ_128792,Residential,Semi-Urban,Large,Planning,94.65,320,207,,9,2,6,1,0,4,4.15,-18.6,92.54,70.55,Yes
PRJ_114451,Infrastructure,Semi-Urban,Medium,Inspection,151.72,366,794,65.67,6,1,4,2,0,3,0.0,18.45,81.6,87.31,No
PRJ_110035,Road Construction,Rural,Medium,Finishing,261.72,1158,171,71.25,5,2,6,1,1,1,22.07,41.92,82.99,63.53,No
PRJ_124165,Road Construction,Semi-Urban,Large,Inspection,170.6,612,408,14.04,3,5,5,2,4,3,11.32,-8.43,,80.6,Yes
PRJ_107474,Bridge Construction,Semi-Urban,Small,Inspection,134.73,373,163,70.91,8,3,7,0,3,3,17.57,20.06,90.33,93.16,Yes
PRJ_120013,Commercial,Semi-Urban,Small,Structural,244.03,271,740,74.4,5,1,2,0,2,1,0.0,18.22,67.34,100.0,No
PRJ_107867,Infrastructure,Urban,Large,Foundation,138.58,1237,669,69.47,9,2,5,0,0,7,11.35,45.22,82.74,100.0,No
PRJ_103560,Commercial,Urban,Medium,Planning,122.92,1410,180,40.99,2,4,5,1,1,2,12.95,30.15,95.52,41.48,No
PRJ_125555,Infrastructure,Semi-Urban,Medium,Structural,169.18,920,607,85.85,4,0,5,0,1,0,21.04,29.66,73.52,80.38,No
PRJ_103490,Commercial,Urban,Small,Planning,,702,469,54.01,7,1,3,0,2,4,0.67,39.46,100.0,89.08,No
PRJ_117694,Industrial,Semi-Urban,Large,Inspection,152.35,478,555,51.98,5,4,3,2,1,4,27.11,39.82,92.62,56.78,Yes
PRJ_131686,Residential,Urban,Large,Planning,134.65,444,312,51.9,7,1,3,0,1,5,0.0,-24.49,,84.42,No
PRJ_101490,Commercial,Rural,Medium,Planning,82.13,375,525,73.5,9,1,3,2,3,4,8.36,9.18,84.67,90.76,Yes
PRJ_110349,Road Construction,Urban,Medium,Structural,169.46,1353,319,84.44,8,1,6,0,2,3,0.0,-14.44,70.16,62.53,No
PRJ_119392,Bridge Construction,Rural,Large,Planning,28.13,1138,197,91.1,4,2,6,1,0,3,4.23,1.14,97.88,82.03,No
PRJ_109327,Commercial,Rural,Medium,Finishing,85.07,912,477,84.26,9,0,8,0,3,5,6.94,18.81,96.2,86.35,No
PRJ_102728,Infrastructure,Urban,Medium,Structural,176.36,62,395,80.13,3,0,5,4,2,3,27.56,-1.67,92.41,83.23,No
PRJ_126970,Commercial,Urban,Medium,Foundation,58.67,1069,85,71.57,3,0,8,1,1,5,12.88,14.13,83.89,73.72,No
PRJ_104054,Infrastructure,Rural,Medium,Finishing,75.84,779,149,57.92,9,1,4,0,2,2,10.14,-16.79,60.92,65.93,No
PRJ_101439,Bridge Construction,Semi-Urban,Small,Inspection,140.74,986,749,64.94,5,4,5,2,1,2,12.88,14.22,87.34,91.44,No
PRJ_105375,Infrastructure,Urban,Medium,Finishing,228.25,178,262,70.08,5,2,7,1,3,6,0.92,24.97,84.0,54.46,Yes
PRJ_107366,Road Construction,Urban,Medium,Finishing,58.39,1438,117,61.43,6,4,3,1,1,3,12.58,11.21,79.03,75.13,Yes
PRJ_120200,Residential,Urban,Large,Finishing,37.12,770,293,51.86,6,3,5,2,2,1,0.0,4.89,78.76,61.93,No
PRJ_110419,Industrial,Urban,Medium,Finishing,40.49,1386,67,44.76,4,4,6,1,2,6,8.08,41.41,87.0,59.58,Yes
PRJ_109124,Residential,Rural,Large,Finishing,154.01,198,529,72.3,3,2,3,0,1,1,0.0,11.52,85.09,78.91,Yes
PRJ_115932,Commercial,Semi-Urban,Medium,Structural,63.67,755,213,52.69,5,4,5,0,2,1,0.0,9.67,64.98,53.1,Yes
PRJ_131831,Industrial,Urban,Medium,Inspection,117.99,666,130,73.32,4,2,7,1,3,0,3.37,4.35,95.14,69.81,No
PRJ_130224,Road Construction,Urban,Medium,Foundation,195.27,685,125,69.22,8,2,3,0,0,3,8.5,14.62,64.11,93.53,Yes
PRJ_119133,Industrial,Rural,Medium,Foundation,121.92,187,701,65.76,6,3,6,0,1,6,0.0,-15.96,86.32,57.93,Yes
PRJ_114736,Industrial,Urban,Medium,Inspection,103.81,1293,478,81.8,4,4,6,1,2,6,0.0,-5.67,88.72,77.34,Yes
PRJ_116509,Commercial,Urban,Medium,Foundation,176.37,777,661,73.49,8,5,9,2,1,2,29.11,-5.24,69.26,66.65,Yes
PRJ_100846,Industrial,Urban,Medium,Finishing,166.09,1175,415,60.11,5,1,3,2,2,6,2.61,49.58,89.05,68.23,Yes
PRJ_129295,Bridge Construction,Rural,Medium,Structural,135.03,698,68,59.85,4,5,8,0,1,4,9.58,24.2,88.19,73.91,No
PRJ_120483,Infrastructure,Semi-Urban,Small,Inspection,50.53,1384,695,48.54,5,1,4,1,1,3,7.36,-34.83,79.68,71.69,No
PRJ_125889,Industrial,Rural,Small,Planning,100.98,1045,679,53.43,4,2,1,1,1,2,0.0,66.57,90.27,68.17,No
PRJ_102867,Residential,Urban,Small,Structural,145.33,424,402,82.64,5,2,6,2,2,1,2.49,7.09,89.22,81.94,Yes
PRJ_109381,Industrial,Semi-Urban,Medium,Foundation,224.64,642,360,64.41,4,1,2,0,3,1,23.48,22.92,82.67,51.72,Yes
PRJ_108473,commercial,Rural,Medium,Finishing,213.53,495,39,53.32,10,2,1,0,1,6,0.13,-29.22,71.45,81.16,No
PRJ_117563,Infrastructure,Urban,Medium,Planning,138.87,130,761,57.15,6,4,5,1,4,3,0.0,11.14,85.57,83.21,Yes
PRJ_113400,Infrastructure,Urban,Large,Planning,163.96,776,661,67.34,7,0,3,2,1,2,0.0,14.71,81.73,61.78,No
PRJ_126752,Infrastructure,Rural,Large,Finishing,132.73,1295,272,81.17,4,0,8,0,1,3,1.24,-0.18,,72.98,No
PRJ_116366,Infrastructure,Semi-Urban,Medium,Structural,127.8,1175,552,68.94,5,1,4,0,1,5,16.57,36.39,66.28,62.38,No
PRJ_129437,Bridge Construction,Semi-Urban,Large,Finishing,113.55,1338,57,81.89,5,1,5,0,2,5,8.41,10.09,85.59,50.64,No
PRJ_123004,Infrastructure,Rural,Medium,Foundation,225.5,171,516,69.06,8,2,5,2,1,1,0.0,24.39,85.1,75.56,Yes
PRJ_122451,Bridge Construction,Urban,Medium,Inspection,247.84,390,300,74.96,4,0,3,0,1,2,0.0,-5.49,82.88,77.57,No
PRJ_108203,Road Construction,Urban,Small,Structural,187.5,1142,150,56.92,5,3,1,0,2,5,0.0,18.85,92.61,89.45,No
PRJ_105628,Infrastructure,Urban,Small,Planning,181.65,839,224,65.78,5,2,3,1,0,2,3.17,35.21,77.94,60.0,Yes
PRJ_100689,Infrastructure,Urban,Small,Finishing,187.17,1070,53,68.15,5,0,2,1,1,2,0.0,-1.44,77.77,74.82,No
PRJ_120542,Industrial,Urban,Medium,Foundation,52.05,624,449,65.97,5,2,4,0,4,2,25.03,-10.04,90.92,65.43,Yes
PRJ_109520,Infrastructure,Semi-Urban,Small,Foundation,122.84,697,65,100.0,1,2,7,0,0,3,0.0,7.61,75.64,95.41,No
PRJ_127277,Industrial,Urban,Large,Structural,103.47,1130,371,80.2,3,6,3,1,0,3,14.79,-12.67,79.58,74.57,No
PRJ_124122,Road Construction,Urban,Medium,Structural,88.46,1316,781,74.86,2,2,9,2,3,3,14.84,29.09,90.88,100.0,Yes
PRJ_126238,Commercial,Rural,Medium,Planning,107.05,1106,402,49.19,9,4,5,2,2,3,0.0,-9.47,88.81,95.25,Yes
PRJ_113349,Industrial,Semi-Urban,Medium,Foundation,216.43,758,105,50.94,6,4,7,2,0,2,8.2,-1.64,79.15,,Yes
PRJ_103113,Residential,Urban,Small,Structural,127.37,870,141,100.0,7,1,2,0,1,2,3.74,13.65,95.0,76.27,Yes
PRJ_107714,Infrastructure,Semi-Urban,Medium,Finishing,110.11,394,562,56.58,7,0,3,0,2,4,0.0,33.75,59.99,51.38,No
PRJ_118166,Road Construction,Semi-Urban,Medium,Foundation,121.42,121,720,60.86,4,0,6,3,0,6,0.0,35.58,100.0,58.57,Yes
PRJ_122470,Bridge Construction,Semi-Urban,Medium,Planning,111.01,257,761,57.19,8,3,1,1,1,0,10.54,22.58,71.38,62.11,Yes
PRJ_104795,Industrial,Rural,Small,Structural,121.73,809,31,56.39,3,2,8,1,1,5,5.93,-5.03,93.66,61.74,No
PRJ_104236,Industrial,Urban,Medium,Planning,133.36,957,473,69.77,4,2,4,1,2,2,20.79,15.87,72.63,70.91,Yes
PRJ_126963,Infrastructure,Semi-Urban,Large,Structural,182.16,1074,443,63.91,3,4,1,3,0,7,19.28,21.47,62.57,84.85,No
PRJ_122990,Road Construction,Rural,Small,Foundation,172.7,737,70,96.01,4,2,5,0,2,2,16.07,25.08,93.07,57.04,Yes
PRJ_125818,Infrastructure,Semi-Urban,Medium,Inspection,104.8,795,70,100.0,10,1,4,1,2,3,0.0,19.6,68.83,90.81,Yes
PRJ_131201,Road Construction,Semi-Urban,Medium,Planning,66.3,711,62,100.0,3,0,4,1,3,6,0.0,20.58,85.06,55.67,Yes
PRJ_122720,Industrial,Urban,Small,Foundation,54.66,928,27,91.6,7,2,2,2,1,6,10.65,5.5,85.24,70.56,Yes
PRJ_122360,commercial,Semi-Urban,Medium,Structural,148.8,957,418,51.47,7,2,8,1,1,1,27.61,24.49,,65.74,Yes
PRJ_124188,Industrial,Urban,Large,Structural,128.81,1360,131,58.4,5,2,4,1,1,3,0.0,19.42,100.0,100.0,Yes
PRJ_116201,Road Construction,Rural,Large,Planning,240.46,755,552,77.16,4,0,4,0,4,1,9.81,33.55,88.39,56.77,No
PRJ_116523,Bridge Construction,Urban,Large,Foundation,190.87,1300,135,74.39,10,4,11,2,2,3,25.67,33.91,81.04,99.28,Yes
PRJ_113074,Commercial,Urban,Medium,Foundation,99.22,957,31,66.11,7,1,8,2,3,1,10.45,-11.97,81.84,90.01,No
PRJ_124175,Industrial,Rural,Small,Planning,292.92,718,645,81.42,5,5,2,2,3,3,15.48,30.67,75.24,96.54,Yes
PRJ_124771,Bridge Construction,Urban,Medium,Finishing,193.6,506,507,79.03,4,3,7,0,1,4,2.82,-16.78,74.39,65.31,Yes
PRJ_131424,Infrastructure,Semi-Urban,Large,Inspection,158.41,640,367,56.3,4,0,5,1,3,3,10.55,11.24,80.57,74.91,Yes
PRJ_113267,Road Construction,Semi-Urban,Medium,Structural,159.81,805,583,61.88,1,5,7,0,2,0,5.52,2.19,70.21,72.06,Yes
PRJ_119691,Residential,Urban,Small,Foundation,70.02,1294,672,45.78,4,2,7,3,3,0,18.61,9.82,71.82,80.18,Yes
PRJ_129216,Industrial,Urban,Small,Planning,198.3,304,522,56.09,7,1,3,2,4,2,0.0,15.92,87.97,79.93,Yes
PRJ_103011,Residential,Urban,Medium,Inspection,107.7,1215,559,98.34,10,3,2,0,2,1,10.4,16.37,75.4,62.79,Yes
PRJ_125134,Bridge Construction,Urban,Large,Inspection,109.12,765,269,89.8,6,1,10,0,3,4,14.19,29.26,88.95,71.44,Yes
PRJ_122572,Bridge Construction,Urban,Large,Finishing,148.84,547,491,58.01,2,3,9,1,0,3,16.6,7.27,81.29,77.68,No
PRJ_110345,Bridge Construction,Semi-Urban,Medium,Structural,,926,491,83.02,10,1,7,1,1,4,8.5,4.77,92.54,69.06,Yes
